ID	session	writer	n_event	st_time	end_time	pause	event	pos	doc_len	op	type_op	charID	charStatus	tokenID	token	lemma	POS	XPOS	ms	governor	function	sentence_id
.	0	11	1	69405	70138		J	0	0	1	keyboard	1	True	0=1|1=1|2=1|3=1|4=1|5=1|6=1|7=1|8=1|9=1|10=1|11=1|12=1|13=1|14=1|15=1|16=1|17=1|18=1|19=1|20=1|21=1|22=1|23=1|24=1|25=1|26=1|27=1|28=1|29=1|30=1	0=Je|1=Je|2=Je|3=Je|4=Je|5=Je|6=Je|7=Je|8=Je|9=Je|10=Je|11=Je|12=Je|13=Je|14=Je|15=Je|16=Je|17=Je|18=Je|19=Je|20=Je|21=Je|22=Je|23=Je|24=Je|25=Je|26=Je|27=Je|28=Je|29=Je|30=Je	0=je|1=je|2=je|3=je|4=je|5=je|6=je|7=je|8=je|9=je|10=je|11=je|12=je|13=je|14=je|15=je|16=je|17=je|18=je|19=je|20=je|21=je|22=je|23=je|24=je|25=je|26=je|27=je|28=je|29=je|30=je	0=CLS|1=CLS|2=CLS|3=CLS|4=CLS|5=CLS|6=CLS|7=CLS|8=CLS|9=CLS|10=CLS|11=CLS|12=CLS|13=CLS|14=CLS|15=CLS|16=CLS|17=CLS|18=CLS|19=CLS|20=CLS|21=CLS|22=CLS|23=CLS|24=CLS|25=CLS|26=CLS|27=CLS|28=CLS|29=CLS|30=CLS	0=CLS|1=CLS|2=CLS|3=CLS|4=CLS|5=CLS|6=CLS|7=CLS|8=CLS|9=CLS|10=CLS|11=CLS|12=CLS|13=CLS|14=CLS|15=CLS|16=CLS|17=CLS|18=CLS|19=CLS|20=CLS|21=CLS|22=CLS|23=CLS|24=CLS|25=CLS|26=CLS|27=CLS|28=CLS|29=CLS|30=CLS	0=n=s|p=1|1=n=s|p=1|2=n=s|p=1|3=n=s|p=1|4=n=s|p=1|5=n=s|p=1|6=n=s|p=1|7=n=s|p=1|8=n=s|p=1|9=n=s|p=1|10=n=s|p=1|11=n=s|p=1|12=n=s|p=1|13=n=s|p=1|14=n=s|p=1|15=n=s|p=1|16=n=s|p=1|17=n=s|p=1|18=n=s|p=1|19=n=s|p=1|20=n=s|p=1|21=n=s|p=1|22=n=s|p=1|23=n=s|p=1|24=n=s|p=1|25=n=s|p=1|26=n=s|p=1|27=n=s|p=1|28=n=s|p=1|29=n=s|p=1|30=n=s|p=1	0=2|1=2|2=2|3=2|4=2|5=2|6=2|7=2|8=2|9=2|10=2|11=2|12=2|13=2|14=2|15=2|16=2|17=2|18=2|19=2|20=2|21=2|22=2|23=2|24=2|25=2|26=2|27=2|28=2|29=2|30=2	0=suj|1=suj|2=suj|3=suj|4=suj|5=suj|6=suj|7=suj|8=suj|9=suj|10=suj|11=suj|12=suj|13=suj|14=suj|15=suj|16=suj|17=suj|18=suj|19=suj|20=suj|21=suj|22=suj|23=suj|24=suj|25=suj|26=suj|27=suj|28=suj|29=suj|30=suj	0=1|1=1|2=1|3=1|4=1|5=1|6=1|7=1|8=1|9=1|10=1|11=1|12=1|13=1|14=1|15=1|16=1|17=1|18=1|19=1|20=1|21=1|22=1|23=1|24=1|25=1|26=1|27=1|28=1|29=1|30=1
.	0	11	2	71698	71854	1560	e	1	1	1	keyboard	2	True	0=1|1=1|2=1|3=1|4=1|5=1|6=1|7=1|8=1|9=1|10=1|11=1|12=1|13=1|14=1|15=1|16=1|17=1|18=1|19=1|20=1|21=1|22=1|23=1|24=1|25=1|26=1|27=1|28=1|29=1|30=1	0=Je|1=Je|2=Je|3=Je|4=Je|5=Je|6=Je|7=Je|8=Je|9=Je|10=Je|11=Je|12=Je|13=Je|14=Je|15=Je|16=Je|17=Je|18=Je|19=Je|20=Je|21=Je|22=Je|23=Je|24=Je|25=Je|26=Je|27=Je|28=Je|29=Je|30=Je	0=je|1=je|2=je|3=je|4=je|5=je|6=je|7=je|8=je|9=je|10=je|11=je|12=je|13=je|14=je|15=je|16=je|17=je|18=je|19=je|20=je|21=je|22=je|23=je|24=je|25=je|26=je|27=je|28=je|29=je|30=je	0=CLS|1=CLS|2=CLS|3=CLS|4=CLS|5=CLS|6=CLS|7=CLS|8=CLS|9=CLS|10=CLS|11=CLS|12=CLS|13=CLS|14=CLS|15=CLS|16=CLS|17=CLS|18=CLS|19=CLS|20=CLS|21=CLS|22=CLS|23=CLS|24=CLS|25=CLS|26=CLS|27=CLS|28=CLS|29=CLS|30=CLS	0=CLS|1=CLS|2=CLS|3=CLS|4=CLS|5=CLS|6=CLS|7=CLS|8=CLS|9=CLS|10=CLS|11=CLS|12=CLS|13=CLS|14=CLS|15=CLS|16=CLS|17=CLS|18=CLS|19=CLS|20=CLS|21=CLS|22=CLS|23=CLS|24=CLS|25=CLS|26=CLS|27=CLS|28=CLS|29=CLS|30=CLS	0=n=s|p=1|1=n=s|p=1|2=n=s|p=1|3=n=s|p=1|4=n=s|p=1|5=n=s|p=1|6=n=s|p=1|7=n=s|p=1|8=n=s|p=1|9=n=s|p=1|10=n=s|p=1|11=n=s|p=1|12=n=s|p=1|13=n=s|p=1|14=n=s|p=1|15=n=s|p=1|16=n=s|p=1|17=n=s|p=1|18=n=s|p=1|19=n=s|p=1|20=n=s|p=1|21=n=s|p=1|22=n=s|p=1|23=n=s|p=1|24=n=s|p=1|25=n=s|p=1|26=n=s|p=1|27=n=s|p=1|28=n=s|p=1|29=n=s|p=1|30=n=s|p=1	0=2|1=2|2=2|3=2|4=2|5=2|6=2|7=2|8=2|9=2|10=2|11=2|12=2|13=2|14=2|15=2|16=2|17=2|18=2|19=2|20=2|21=2|22=2|23=2|24=2|25=2|26=2|27=2|28=2|29=2|30=2	0=suj|1=suj|2=suj|3=suj|4=suj|5=suj|6=suj|7=suj|8=suj|9=suj|10=suj|11=suj|12=suj|13=suj|14=suj|15=suj|16=suj|17=suj|18=suj|19=suj|20=suj|21=suj|22=suj|23=suj|24=suj|25=suj|26=suj|27=suj|28=suj|29=suj|30=suj	0=1|1=1|2=1|3=1|4=1|5=1|6=1|7=1|8=1|9=1|10=1|11=1|12=1|13=1|14=1|15=1|16=1|17=1|18=1|19=1|20=1|21=1|22=1|23=1|24=1|25=1|26=1|27=1|28=1|29=1|30=1
.	0	11	3	72665	72790	811	␣	2	2	1	keyboard	3	True	na	na	na	na	na	na	na	na	na
.	0	11	4	73742	73867	952	p	3	3	1	keyboard	4	True	0=2|1=2|2=2|3=2|4=2|5=2|6=2|7=2|8=2|9=2|10=2|11=2|12=2|13=2|14=2|15=2|16=2|17=2|18=2|19=2|20=2|21=2|22=2|23=2|24=2|25=2|26=2|27=2|28=2|29=2|30=2	0=pense|1=pense|2=pense|3=pense|4=pense|5=pense|6=pense|7=pense|8=pense|9=pense|10=pense|11=pense|12=pense|13=pense|14=pense|15=pense|16=pense|17=pense|18=pense|19=pense|20=pense|21=pense|22=pense|23=pense|24=pense|25=pense|26=pense|27=pense|28=pense|29=pense|30=pense	0=penser|1=penser|2=penser|3=penser|4=penser|5=penser|6=penser|7=penser|8=penser|9=penser|10=penser|11=penser|12=penser|13=penser|14=penser|15=penser|16=penser|17=penser|18=penser|19=penser|20=penser|21=penser|22=penser|23=penser|24=penser|25=penser|26=penser|27=penser|28=penser|29=penser|30=penser	0=V|1=V|2=V|3=V|4=V|5=V|6=V|7=V|8=V|9=V|10=V|11=V|12=V|13=V|14=V|15=V|16=V|17=V|18=V|19=V|20=V|21=V|22=V|23=V|24=V|25=V|26=V|27=V|28=V|29=V|30=V	0=V|1=V|2=V|3=V|4=V|5=V|6=V|7=V|8=V|9=V|10=V|11=V|12=V|13=V|14=V|15=V|16=V|17=V|18=V|19=V|20=V|21=V|22=V|23=V|24=V|25=V|26=V|27=V|28=V|29=V|30=V	0=n=s|t=P,S|p=1,3|1=n=s|t=P,S|p=1,3|2=n=s|t=P,S|p=1,3|3=n=s|t=P,S|p=1,3|4=n=s|t=P,S|p=1,3|5=n=s|t=P,S|p=1,3|6=n=s|t=P,S|p=1,3|7=n=s|t=P,S|p=1,3|8=n=s|t=P,S|p=1,3|9=n=s|t=P,S|p=1,3|10=n=s|t=P,S|p=1,3|11=n=s|t=P,S|p=1,3|12=n=s|t=P,S|p=1,3|13=n=s|t=P,S|p=1,3|14=n=s|t=P,S|p=1,3|15=n=s|t=P,S|p=1,3|16=n=s|t=P,S|p=1,3|17=n=s|t=P,S|p=1,3|18=n=s|t=P,S|p=1,3|19=n=s|t=P,S|p=1,3|20=n=s|t=P,S|p=1,3|21=n=s|t=P,S|p=1,3|22=n=s|t=P,S|p=1,3|23=n=s|t=P,S|p=1,3|24=n=s|t=P,S|p=1,3|25=n=s|t=P,S|p=1,3|26=n=s|t=P,S|p=1,3|27=n=s|t=P,S|p=1,3|28=n=s|t=P,S|p=1,3|29=n=s|t=P,S|p=1,3|30=n=s|t=P,S|p=1,3	0=0|1=0|2=0|3=0|4=0|5=0|6=0|7=0|8=0|9=0|10=0|11=0|12=0|13=0|14=0|15=0|16=0|17=0|18=0|19=0|20=0|21=0|22=0|23=0|24=0|25=0|26=0|27=0|28=0|29=0|30=0	0=root|1=root|2=root|3=root|4=root|5=root|6=root|7=root|8=root|9=root|10=root|11=root|12=root|13=root|14=root|15=root|16=root|17=root|18=root|19=root|20=root|21=root|22=root|23=root|24=root|25=root|26=root|27=root|28=root|29=root|30=root	0=1|1=1|2=1|3=1|4=1|5=1|6=1|7=1|8=1|9=1|10=1|11=1|12=1|13=1|14=1|15=1|16=1|17=1|18=1|19=1|20=1|21=1|22=1|23=1|24=1|25=1|26=1|27=1|28=1|29=1|30=1
.	0	11	5	74631	74740	764	e	4	4	1	keyboard	5	True	0=2|1=2|2=2|3=2|4=2|5=2|6=2|7=2|8=2|9=2|10=2|11=2|12=2|13=2|14=2|15=2|16=2|17=2|18=2|19=2|20=2|21=2|22=2|23=2|24=2|25=2|26=2|27=2|28=2|29=2|30=2	0=pense|1=pense|2=pense|3=pense|4=pense|5=pense|6=pense|7=pense|8=pense|9=pense|10=pense|11=pense|12=pense|13=pense|14=pense|15=pense|16=pense|17=pense|18=pense|19=pense|20=pense|21=pense|22=pense|23=pense|24=pense|25=pense|26=pense|27=pense|28=pense|29=pense|30=pense	0=penser|1=penser|2=penser|3=penser|4=penser|5=penser|6=penser|7=penser|8=penser|9=penser|10=penser|11=penser|12=penser|13=penser|14=penser|15=penser|16=penser|17=penser|18=penser|19=penser|20=penser|21=penser|22=penser|23=penser|24=penser|25=penser|26=penser|27=penser|28=penser|29=penser|30=penser	0=V|1=V|2=V|3=V|4=V|5=V|6=V|7=V|8=V|9=V|10=V|11=V|12=V|13=V|14=V|15=V|16=V|17=V|18=V|19=V|20=V|21=V|22=V|23=V|24=V|25=V|26=V|27=V|28=V|29=V|30=V	0=V|1=V|2=V|3=V|4=V|5=V|6=V|7=V|8=V|9=V|10=V|11=V|12=V|13=V|14=V|15=V|16=V|17=V|18=V|19=V|20=V|21=V|22=V|23=V|24=V|25=V|26=V|27=V|28=V|29=V|30=V	0=n=s|t=P,S|p=1,3|1=n=s|t=P,S|p=1,3|2=n=s|t=P,S|p=1,3|3=n=s|t=P,S|p=1,3|4=n=s|t=P,S|p=1,3|5=n=s|t=P,S|p=1,3|6=n=s|t=P,S|p=1,3|7=n=s|t=P,S|p=1,3|8=n=s|t=P,S|p=1,3|9=n=s|t=P,S|p=1,3|10=n=s|t=P,S|p=1,3|11=n=s|t=P,S|p=1,3|12=n=s|t=P,S|p=1,3|13=n=s|t=P,S|p=1,3|14=n=s|t=P,S|p=1,3|15=n=s|t=P,S|p=1,3|16=n=s|t=P,S|p=1,3|17=n=s|t=P,S|p=1,3|18=n=s|t=P,S|p=1,3|19=n=s|t=P,S|p=1,3|20=n=s|t=P,S|p=1,3|21=n=s|t=P,S|p=1,3|22=n=s|t=P,S|p=1,3|23=n=s|t=P,S|p=1,3|24=n=s|t=P,S|p=1,3|25=n=s|t=P,S|p=1,3|26=n=s|t=P,S|p=1,3|27=n=s|t=P,S|p=1,3|28=n=s|t=P,S|p=1,3|29=n=s|t=P,S|p=1,3|30=n=s|t=P,S|p=1,3	0=0|1=0|2=0|3=0|4=0|5=0|6=0|7=0|8=0|9=0|10=0|11=0|12=0|13=0|14=0|15=0|16=0|17=0|18=0|19=0|20=0|21=0|22=0|23=0|24=0|25=0|26=0|27=0|28=0|29=0|30=0	0=root|1=root|2=root|3=root|4=root|5=root|6=root|7=root|8=root|9=root|10=root|11=root|12=root|13=root|14=root|15=root|16=root|17=root|18=root|19=root|20=root|21=root|22=root|23=root|24=root|25=root|26=root|27=root|28=root|29=root|30=root	0=1|1=1|2=1|3=1|4=1|5=1|6=1|7=1|8=1|9=1|10=1|11=1|12=1|13=1|14=1|15=1|16=1|17=1|18=1|19=1|20=1|21=1|22=1|23=1|24=1|25=1|26=1|27=1|28=1|29=1|30=1
.	0	11	6	76269	76363	1529	n	5	5	1	keyboard	6	True	0=2|1=2|2=2|3=2|4=2|5=2|6=2|7=2|8=2|9=2|10=2|11=2|12=2|13=2|14=2|15=2|16=2|17=2|18=2|19=2|20=2|21=2|22=2|23=2|24=2|25=2|26=2|27=2|28=2|29=2|30=2	0=pense|1=pense|2=pense|3=pense|4=pense|5=pense|6=pense|7=pense|8=pense|9=pense|10=pense|11=pense|12=pense|13=pense|14=pense|15=pense|16=pense|17=pense|18=pense|19=pense|20=pense|21=pense|22=pense|23=pense|24=pense|25=pense|26=pense|27=pense|28=pense|29=pense|30=pense	0=penser|1=penser|2=penser|3=penser|4=penser|5=penser|6=penser|7=penser|8=penser|9=penser|10=penser|11=penser|12=penser|13=penser|14=penser|15=penser|16=penser|17=penser|18=penser|19=penser|20=penser|21=penser|22=penser|23=penser|24=penser|25=penser|26=penser|27=penser|28=penser|29=penser|30=penser	0=V|1=V|2=V|3=V|4=V|5=V|6=V|7=V|8=V|9=V|10=V|11=V|12=V|13=V|14=V|15=V|16=V|17=V|18=V|19=V|20=V|21=V|22=V|23=V|24=V|25=V|26=V|27=V|28=V|29=V|30=V	0=V|1=V|2=V|3=V|4=V|5=V|6=V|7=V|8=V|9=V|10=V|11=V|12=V|13=V|14=V|15=V|16=V|17=V|18=V|19=V|20=V|21=V|22=V|23=V|24=V|25=V|26=V|27=V|28=V|29=V|30=V	0=n=s|t=P,S|p=1,3|1=n=s|t=P,S|p=1,3|2=n=s|t=P,S|p=1,3|3=n=s|t=P,S|p=1,3|4=n=s|t=P,S|p=1,3|5=n=s|t=P,S|p=1,3|6=n=s|t=P,S|p=1,3|7=n=s|t=P,S|p=1,3|8=n=s|t=P,S|p=1,3|9=n=s|t=P,S|p=1,3|10=n=s|t=P,S|p=1,3|11=n=s|t=P,S|p=1,3|12=n=s|t=P,S|p=1,3|13=n=s|t=P,S|p=1,3|14=n=s|t=P,S|p=1,3|15=n=s|t=P,S|p=1,3|16=n=s|t=P,S|p=1,3|17=n=s|t=P,S|p=1,3|18=n=s|t=P,S|p=1,3|19=n=s|t=P,S|p=1,3|20=n=s|t=P,S|p=1,3|21=n=s|t=P,S|p=1,3|22=n=s|t=P,S|p=1,3|23=n=s|t=P,S|p=1,3|24=n=s|t=P,S|p=1,3|25=n=s|t=P,S|p=1,3|26=n=s|t=P,S|p=1,3|27=n=s|t=P,S|p=1,3|28=n=s|t=P,S|p=1,3|29=n=s|t=P,S|p=1,3|30=n=s|t=P,S|p=1,3	0=0|1=0|2=0|3=0|4=0|5=0|6=0|7=0|8=0|9=0|10=0|11=0|12=0|13=0|14=0|15=0|16=0|17=0|18=0|19=0|20=0|21=0|22=0|23=0|24=0|25=0|26=0|27=0|28=0|29=0|30=0	0=root|1=root|2=root|3=root|4=root|5=root|6=root|7=root|8=root|9=root|10=root|11=root|12=root|13=root|14=root|15=root|16=root|17=root|18=root|19=root|20=root|21=root|22=root|23=root|24=root|25=root|26=root|27=root|28=root|29=root|30=root	0=1|1=1|2=1|3=1|4=1|5=1|6=1|7=1|8=1|9=1|10=1|11=1|12=1|13=1|14=1|15=1|16=1|17=1|18=1|19=1|20=1|21=1|22=1|23=1|24=1|25=1|26=1|27=1|28=1|29=1|30=1
.	0	11	7	76597	76753	234	s	6	6	1	keyboard	7	True	0=2|1=2|2=2|3=2|4=2|5=2|6=2|7=2|8=2|9=2|10=2|11=2|12=2|13=2|14=2|15=2|16=2|17=2|18=2|19=2|20=2|21=2|22=2|23=2|24=2|25=2|26=2|27=2|28=2|29=2|30=2	0=pense|1=pense|2=pense|3=pense|4=pense|5=pense|6=pense|7=pense|8=pense|9=pense|10=pense|11=pense|12=pense|13=pense|14=pense|15=pense|16=pense|17=pense|18=pense|19=pense|20=pense|21=pense|22=pense|23=pense|24=pense|25=pense|26=pense|27=pense|28=pense|29=pense|30=pense	0=penser|1=penser|2=penser|3=penser|4=penser|5=penser|6=penser|7=penser|8=penser|9=penser|10=penser|11=penser|12=penser|13=penser|14=penser|15=penser|16=penser|17=penser|18=penser|19=penser|20=penser|21=penser|22=penser|23=penser|24=penser|25=penser|26=penser|27=penser|28=penser|29=penser|30=penser	0=V|1=V|2=V|3=V|4=V|5=V|6=V|7=V|8=V|9=V|10=V|11=V|12=V|13=V|14=V|15=V|16=V|17=V|18=V|19=V|20=V|21=V|22=V|23=V|24=V|25=V|26=V|27=V|28=V|29=V|30=V	0=V|1=V|2=V|3=V|4=V|5=V|6=V|7=V|8=V|9=V|10=V|11=V|12=V|13=V|14=V|15=V|16=V|17=V|18=V|19=V|20=V|21=V|22=V|23=V|24=V|25=V|26=V|27=V|28=V|29=V|30=V	0=n=s|t=P,S|p=1,3|1=n=s|t=P,S|p=1,3|2=n=s|t=P,S|p=1,3|3=n=s|t=P,S|p=1,3|4=n=s|t=P,S|p=1,3|5=n=s|t=P,S|p=1,3|6=n=s|t=P,S|p=1,3|7=n=s|t=P,S|p=1,3|8=n=s|t=P,S|p=1,3|9=n=s|t=P,S|p=1,3|10=n=s|t=P,S|p=1,3|11=n=s|t=P,S|p=1,3|12=n=s|t=P,S|p=1,3|13=n=s|t=P,S|p=1,3|14=n=s|t=P,S|p=1,3|15=n=s|t=P,S|p=1,3|16=n=s|t=P,S|p=1,3|17=n=s|t=P,S|p=1,3|18=n=s|t=P,S|p=1,3|19=n=s|t=P,S|p=1,3|20=n=s|t=P,S|p=1,3|21=n=s|t=P,S|p=1,3|22=n=s|t=P,S|p=1,3|23=n=s|t=P,S|p=1,3|24=n=s|t=P,S|p=1,3|25=n=s|t=P,S|p=1,3|26=n=s|t=P,S|p=1,3|27=n=s|t=P,S|p=1,3|28=n=s|t=P,S|p=1,3|29=n=s|t=P,S|p=1,3|30=n=s|t=P,S|p=1,3	0=0|1=0|2=0|3=0|4=0|5=0|6=0|7=0|8=0|9=0|10=0|11=0|12=0|13=0|14=0|15=0|16=0|17=0|18=0|19=0|20=0|21=0|22=0|23=0|24=0|25=0|26=0|27=0|28=0|29=0|30=0	0=root|1=root|2=root|3=root|4=root|5=root|6=root|7=root|8=root|9=root|10=root|11=root|12=root|13=root|14=root|15=root|16=root|17=root|18=root|19=root|20=root|21=root|22=root|23=root|24=root|25=root|26=root|27=root|28=root|29=root|30=root	0=1|1=1|2=1|3=1|4=1|5=1|6=1|7=1|8=1|9=1|10=1|11=1|12=1|13=1|14=1|15=1|16=1|17=1|18=1|19=1|20=1|21=1|22=1|23=1|24=1|25=1|26=1|27=1|28=1|29=1|30=1
.	0	11	8	76955	77111	202	e	7	7	1	keyboard	8	True	0=2|1=2|2=2|3=2|4=2|5=2|6=2|7=2|8=2|9=2|10=2|11=2|12=2|13=2|14=2|15=2|16=2|17=2|18=2|19=2|20=2|21=2|22=2|23=2|24=2|25=2|26=2|27=2|28=2|29=2|30=2	0=pense|1=pense|2=pense|3=pense|4=pense|5=pense|6=pense|7=pense|8=pense|9=pense|10=pense|11=pense|12=pense|13=pense|14=pense|15=pense|16=pense|17=pense|18=pense|19=pense|20=pense|21=pense|22=pense|23=pense|24=pense|25=pense|26=pense|27=pense|28=pense|29=pense|30=pense	0=penser|1=penser|2=penser|3=penser|4=penser|5=penser|6=penser|7=penser|8=penser|9=penser|10=penser|11=penser|12=penser|13=penser|14=penser|15=penser|16=penser|17=penser|18=penser|19=penser|20=penser|21=penser|22=penser|23=penser|24=penser|25=penser|26=penser|27=penser|28=penser|29=penser|30=penser	0=V|1=V|2=V|3=V|4=V|5=V|6=V|7=V|8=V|9=V|10=V|11=V|12=V|13=V|14=V|15=V|16=V|17=V|18=V|19=V|20=V|21=V|22=V|23=V|24=V|25=V|26=V|27=V|28=V|29=V|30=V	0=V|1=V|2=V|3=V|4=V|5=V|6=V|7=V|8=V|9=V|10=V|11=V|12=V|13=V|14=V|15=V|16=V|17=V|18=V|19=V|20=V|21=V|22=V|23=V|24=V|25=V|26=V|27=V|28=V|29=V|30=V	0=n=s|t=P,S|p=1,3|1=n=s|t=P,S|p=1,3|2=n=s|t=P,S|p=1,3|3=n=s|t=P,S|p=1,3|4=n=s|t=P,S|p=1,3|5=n=s|t=P,S|p=1,3|6=n=s|t=P,S|p=1,3|7=n=s|t=P,S|p=1,3|8=n=s|t=P,S|p=1,3|9=n=s|t=P,S|p=1,3|10=n=s|t=P,S|p=1,3|11=n=s|t=P,S|p=1,3|12=n=s|t=P,S|p=1,3|13=n=s|t=P,S|p=1,3|14=n=s|t=P,S|p=1,3|15=n=s|t=P,S|p=1,3|16=n=s|t=P,S|p=1,3|17=n=s|t=P,S|p=1,3|18=n=s|t=P,S|p=1,3|19=n=s|t=P,S|p=1,3|20=n=s|t=P,S|p=1,3|21=n=s|t=P,S|p=1,3|22=n=s|t=P,S|p=1,3|23=n=s|t=P,S|p=1,3|24=n=s|t=P,S|p=1,3|25=n=s|t=P,S|p=1,3|26=n=s|t=P,S|p=1,3|27=n=s|t=P,S|p=1,3|28=n=s|t=P,S|p=1,3|29=n=s|t=P,S|p=1,3|30=n=s|t=P,S|p=1,3	0=0|1=0|2=0|3=0|4=0|5=0|6=0|7=0|8=0|9=0|10=0|11=0|12=0|13=0|14=0|15=0|16=0|17=0|18=0|19=0|20=0|21=0|22=0|23=0|24=0|25=0|26=0|27=0|28=0|29=0|30=0	0=root|1=root|2=root|3=root|4=root|5=root|6=root|7=root|8=root|9=root|10=root|11=root|12=root|13=root|14=root|15=root|16=root|17=root|18=root|19=root|20=root|21=root|22=root|23=root|24=root|25=root|26=root|27=root|28=root|29=root|30=root	0=1|1=1|2=1|3=1|4=1|5=1|6=1|7=1|8=1|9=1|10=1|11=1|12=1|13=1|14=1|15=1|16=1|17=1|18=1|19=1|20=1|21=1|22=1|23=1|24=1|25=1|26=1|27=1|28=1|29=1|30=1
.	0	11	9	77751	77876	640	␣	8	8	1	keyboard	9	True	na	na	na	na	na	na	na	na	na
.	0	11	10	79530	79670	1654	q	9	9	1	keyboard	10	True	0=3|1=3|2=3|3=3|4=3|5=3|6=3|7=3|8=3|9=3|10=3|11=3|12=3|13=3|14=3|15=3|16=3|17=3|18=3|19=3|20=3|21=3|22=3|23=3|24=3|25=3|26=3|27=3|28=3|29=3|30=3	0=que|1=que|2=que|3=que|4=que|5=que|6=que|7=que|8=que|9=que|10=que|11=que|12=que|13=que|14=que|15=que|16=que|17=que|18=que|19=que|20=que|21=que|22=que|23=que|24=que|25=que|26=que|27=que|28=que|29=que|30=que	0=que|1=que|2=que|3=que|4=que|5=que|6=que|7=que|8=que|9=que|10=que|11=que|12=que|13=que|14=que|15=que|16=que|17=que|18=que|19=que|20=que|21=que|22=que|23=que|24=que|25=que|26=que|27=que|28=que|29=que|30=que	0=CS|1=CS|2=CS|3=CS|4=CS|5=CS|6=CS|7=CS|8=CS|9=CS|10=CS|11=CS|12=CS|13=CS|14=CS|15=CS|16=CS|17=CS|18=CS|19=CS|20=CS|21=CS|22=CS|23=CS|24=CS|25=CS|26=CS|27=CS|28=CS|29=CS|30=CS	0=CS|1=CS|2=CS|3=CS|4=CS|5=CS|6=CS|7=CS|8=CS|9=CS|10=CS|11=CS|12=CS|13=CS|14=CS|15=CS|16=CS|17=CS|18=CS|19=CS|20=CS|21=CS|22=CS|23=CS|24=CS|25=CS|26=CS|27=CS|28=CS|29=CS|30=CS	0=|1=|2=|3=|4=|5=|6=|7=|8=|9=|10=|11=|12=|13=|14=|15=|16=|17=|18=|19=|20=|21=|22=|23=|24=|25=|26=|27=|28=|29=|30=	0=2|1=2|2=2|3=2|4=2|5=2|6=2|7=2|8=2|9=2|10=2|11=2|12=2|13=2|14=2|15=2|16=2|17=2|18=2|19=2|20=2|21=2|22=2|23=2|24=2|25=2|26=2|27=2|28=2|29=2|30=2	0=obj|1=obj|2=obj|3=obj|4=obj|5=obj|6=obj|7=obj|8=obj|9=obj|10=obj|11=obj|12=obj|13=mod|14=obj|15=mod|16=obj|17=obj|18=obj|19=obj|20=obj|21=mod|22=obj|23=mod|24=obj|25=mod|26=obj|27=mod|28=mod|29=mod|30=mod	0=1|1=1|2=1|3=1|4=1|5=1|6=1|7=1|8=1|9=1|10=1|11=1|12=1|13=1|14=1|15=1|16=1|17=1|18=1|19=1|20=1|21=1|22=1|23=1|24=1|25=1|26=1|27=1|28=1|29=1|30=1
