ID	session	writer	n_event	st_time	end_time	pause	event	pos	doc_len	op	type_op	charID	charStatus	tokenID	token	lemma	POS	XPOS	ms	governor	function	sentence_id
.	0	5	17	394340	394496	515	i	2	2	1	keyboard	17	True	2=3|3=3|4=3|5=3|6=3|7=3|8=3|9=3|10=3|11=3|12=3|13=3|14=3|15=3|16=3|17=3|18=3	2=moi|3=moi|4=moi|5=moi|6=moi|7=moi|8=moi|9=moi|10=moi|11=moi|12=moi|13=moi|14=moi|15=moi|16=moi|17=moi|18=moi	2=moi|3=moi|4=moi|5=moi|6=moi|7=moi|8=moi|9=moi|10=moi|11=moi|12=moi|13=moi|14=moi|15=moi|16=moi|17=moi|18=moi	2=PRO|3=PRO|4=PRO|5=PRO|6=PRO|7=PRO|8=PRO|9=PRO|10=PRO|11=PRO|12=PRO|13=PRO|14=PRO|15=PRO|16=PRO|17=PRO|18=PRO	2=PRO|3=PRO|4=PRO|5=PRO|6=PRO|7=PRO|8=PRO|9=PRO|10=PRO|11=PRO|12=PRO|13=PRO|14=PRO|15=PRO|16=PRO|17=PRO|18=PRO	2=n=s|p=1|3=n=s|p=1|4=n=s|p=1|5=n=s|p=1|6=n=s|p=1|7=n=s|p=1|8=n=s|p=1|9=n=s|p=1|10=n=s|p=1|11=n=s|p=1|12=n=s|p=1|13=n=s|p=1|14=n=s|p=1|15=n=s|p=1|16=n=s|p=1|17=n=s|p=1|18=n=s|p=1	2=5|3=5|4=5|5=5|6=5|7=5|8=5|9=5|10=5|11=5|12=5|13=0|14=5|15=5|16=0|17=0|18=0	2=suj|3=suj|4=suj|5=suj|6=suj|7=suj|8=suj|9=suj|10=suj|11=suj|12=suj|13=_|14=suj|15=suj|16=_|17=_|18=_	2=1|3=1|4=1|5=1|6=1|7=1|8=1|9=1|10=1|11=1|12=1|13=1|14=1|15=1|16=1|17=1|18=1
.	0	5	18	395915	395978	1419	␣	3	3	1	keyboard	18	True	na	na	na	na	na	na	na	na	na
.	0	5	19	405041	405182	9063	j	4	4	1	keyboard	19	True	2=4|3=4|4=4|5=4|6=4|7=4|8=4|9=4|10=4|11=4|12=4|13=4|14=4|15=4|16=4|17=4|18=4	2=je|3=je|4=je|5=je|6=je|7=je|8=je|9=je|10=je|11=je|12=je|13=je|14=je|15=je|16=je|17=je|18=je	2=je|3=je|4=je|5=je|6=je|7=je|8=je|9=je|10=je|11=je|12=je|13=je|14=je|15=je|16=je|17=je|18=je	2=CLS|3=CLS|4=CLS|5=CLS|6=CLS|7=CLS|8=CLS|9=CLS|10=CLS|11=CLS|12=CLS|13=CLS|14=CLS|15=CLS|16=CLS|17=CLS|18=CLS	2=CLS|3=CLS|4=CLS|5=CLS|6=CLS|7=CLS|8=CLS|9=CLS|10=CLS|11=CLS|12=CLS|13=CLS|14=CLS|15=CLS|16=CLS|17=CLS|18=CLS	2=n=s|p=1|3=n=s|p=1|4=n=s|p=1|5=n=s|p=1|6=n=s|p=1|7=n=s|p=1|8=n=s|p=1|9=n=s|p=1|10=n=s|p=1|11=n=s|p=1|12=n=s|p=1|13=n=s|p=1|14=n=s|p=1|15=n=s|p=1|16=n=s|p=1|17=n=s|p=1|18=n=s|p=1	2=5|3=5|4=5|5=5|6=5|7=5|8=5|9=5|10=5|11=5|12=5|13=5|14=5|15=5|16=5|17=5|18=5	2=suj|3=suj|4=suj|5=suj|6=suj|7=suj|8=suj|9=suj|10=suj|11=suj|12=suj|13=suj|14=suj|15=suj|16=suj|17=suj|18=suj	2=1|3=1|4=1|5=1|6=1|7=1|8=1|9=1|10=1|11=1|12=1|13=1|14=1|15=1|16=1|17=1|18=1
.	0	5	20	407007	407163	1825	e	5	5	1	keyboard	20	True	2=4|3=4|4=4|5=4|6=4|7=4|8=4|9=4|10=4|11=4|12=4|13=4|14=4|15=4|16=4|17=4|18=4	2=je|3=je|4=je|5=je|6=je|7=je|8=je|9=je|10=je|11=je|12=je|13=je|14=je|15=je|16=je|17=je|18=je	2=je|3=je|4=je|5=je|6=je|7=je|8=je|9=je|10=je|11=je|12=je|13=je|14=je|15=je|16=je|17=je|18=je	2=CLS|3=CLS|4=CLS|5=CLS|6=CLS|7=CLS|8=CLS|9=CLS|10=CLS|11=CLS|12=CLS|13=CLS|14=CLS|15=CLS|16=CLS|17=CLS|18=CLS	2=CLS|3=CLS|4=CLS|5=CLS|6=CLS|7=CLS|8=CLS|9=CLS|10=CLS|11=CLS|12=CLS|13=CLS|14=CLS|15=CLS|16=CLS|17=CLS|18=CLS	2=n=s|p=1|3=n=s|p=1|4=n=s|p=1|5=n=s|p=1|6=n=s|p=1|7=n=s|p=1|8=n=s|p=1|9=n=s|p=1|10=n=s|p=1|11=n=s|p=1|12=n=s|p=1|13=n=s|p=1|14=n=s|p=1|15=n=s|p=1|16=n=s|p=1|17=n=s|p=1|18=n=s|p=1	2=5|3=5|4=5|5=5|6=5|7=5|8=5|9=5|10=5|11=5|12=5|13=5|14=5|15=5|16=5|17=5|18=5	2=suj|3=suj|4=suj|5=suj|6=suj|7=suj|8=suj|9=suj|10=suj|11=suj|12=suj|13=suj|14=suj|15=suj|16=suj|17=suj|18=suj	2=1|3=1|4=1|5=1|6=1|7=1|8=1|9=1|10=1|11=1|12=1|13=1|14=1|15=1|16=1|17=1|18=1
.	0	5	21	409971	410018	2808	␣	6	6	1	keyboard	21	True	na	na	na	na	na	na	na	na	na
.	0	5	22	436413	436522	26395	p	7	7	1	keyboard	22	True	2=5|3=5|4=5|5=5|6=5|7=5|8=5|9=5|10=5|11=5|12=5|13=5|14=5|15=5|16=5|17=5|18=5	2=pence|3=pence|4=pence|5=pence|6=pence|7=pence|8=pence|9=pence|10=pence|11=pence|12=pence|13=pence|14=pence|15=pence|16=pence|17=pence|18=pence	2=penser|3=penser|4=penser|5=penser|6=penser|7=penser|8=penser|9=penser|10=penser|11=penser|12=penser|13=_|14=penser|15=penser|16=_|17=_|18=_	2=V|3=V|4=V|5=V|6=V|7=V|8=V|9=V|10=V|11=V|12=V|13=ADV|14=V|15=V|16=ADV|17=ADV|18=ADV	2=ADV|3=ADV|4=ADV|5=ADV|6=ADV|7=ADV|8=ADV|9=ADV|10=ADV|11=ADV|12=ADV|13=ADV|14=ADV|15=ADV|16=ADV|17=ADV|18=ADV	2=|3=|4=|5=|6=|7=|8=|9=|10=|11=|12=|13=|14=|15=|16=|17=|18=	2=0|3=0|4=0|5=0|6=0|7=0|8=0|9=0|10=0|11=0|12=0|13=3|14=0|15=0|16=3|17=3|18=3	2=root|3=root|4=root|5=root|6=root|7=root|8=root|9=root|10=root|11=root|12=root|13=mod|14=root|15=root|16=mod|17=mod|18=mod	2=1|3=1|4=1|5=1|6=1|7=1|8=1|9=1|10=1|11=1|12=1|13=1|14=1|15=1|16=1|17=1|18=1
.	0	5	23	438987	439174	2465	e	8	8	1	keyboard	23	True	2=5|3=5|4=5|5=5|6=5|7=5|8=5|9=5|10=5|11=5|12=5|13=5|14=5|15=5|16=5|17=5|18=5	2=pence|3=pence|4=pence|5=pence|6=pence|7=pence|8=pence|9=pence|10=pence|11=pence|12=pence|13=pence|14=pence|15=pence|16=pence|17=pence|18=pence	2=penser|3=penser|4=penser|5=penser|6=penser|7=penser|8=penser|9=penser|10=penser|11=penser|12=penser|13=_|14=penser|15=penser|16=_|17=_|18=_	2=V|3=V|4=V|5=V|6=V|7=V|8=V|9=V|10=V|11=V|12=V|13=ADV|14=V|15=V|16=ADV|17=ADV|18=ADV	2=ADV|3=ADV|4=ADV|5=ADV|6=ADV|7=ADV|8=ADV|9=ADV|10=ADV|11=ADV|12=ADV|13=ADV|14=ADV|15=ADV|16=ADV|17=ADV|18=ADV	2=|3=|4=|5=|6=|7=|8=|9=|10=|11=|12=|13=|14=|15=|16=|17=|18=	2=0|3=0|4=0|5=0|6=0|7=0|8=0|9=0|10=0|11=0|12=0|13=3|14=0|15=0|16=3|17=3|18=3	2=root|3=root|4=root|5=root|6=root|7=root|8=root|9=root|10=root|11=root|12=root|13=mod|14=root|15=root|16=mod|17=mod|18=mod	2=1|3=1|4=1|5=1|6=1|7=1|8=1|9=1|10=1|11=1|12=1|13=1|14=1|15=1|16=1|17=1|18=1
.	0	5	24	441015	441093	1841	n	9	9	1	keyboard	24	True	2=5|3=5|4=5|5=5|6=5|7=5|8=5|9=5|10=5|11=5|12=5|13=5|14=5|15=5|16=5|17=5|18=5	2=pence|3=pence|4=pence|5=pence|6=pence|7=pence|8=pence|9=pence|10=pence|11=pence|12=pence|13=pence|14=pence|15=pence|16=pence|17=pence|18=pence	2=penser|3=penser|4=penser|5=penser|6=penser|7=penser|8=penser|9=penser|10=penser|11=penser|12=penser|13=_|14=penser|15=penser|16=_|17=_|18=_	2=V|3=V|4=V|5=V|6=V|7=V|8=V|9=V|10=V|11=V|12=V|13=ADV|14=V|15=V|16=ADV|17=ADV|18=ADV	2=ADV|3=ADV|4=ADV|5=ADV|6=ADV|7=ADV|8=ADV|9=ADV|10=ADV|11=ADV|12=ADV|13=ADV|14=ADV|15=ADV|16=ADV|17=ADV|18=ADV	2=|3=|4=|5=|6=|7=|8=|9=|10=|11=|12=|13=|14=|15=|16=|17=|18=	2=0|3=0|4=0|5=0|6=0|7=0|8=0|9=0|10=0|11=0|12=0|13=3|14=0|15=0|16=3|17=3|18=3	2=root|3=root|4=root|5=root|6=root|7=root|8=root|9=root|10=root|11=root|12=root|13=mod|14=root|15=root|16=mod|17=mod|18=mod	2=1|3=1|4=1|5=1|6=1|7=1|8=1|9=1|10=1|11=1|12=1|13=1|14=1|15=1|16=1|17=1|18=1
.	0	5	25	446616	446740	5523	c	10	10	1	keyboard	25	True	2=5|3=5|4=5|5=5|6=5|7=5|8=5|9=5|10=5|11=5|12=5|13=5|14=5|15=5|16=5|17=5|18=5	2=pence|3=pence|4=pence|5=pence|6=pence|7=pence|8=pence|9=pence|10=pence|11=pence|12=pence|13=pence|14=pence|15=pence|16=pence|17=pence|18=pence	2=penser|3=penser|4=penser|5=penser|6=penser|7=penser|8=penser|9=penser|10=penser|11=penser|12=penser|13=_|14=penser|15=penser|16=_|17=_|18=_	2=V|3=V|4=V|5=V|6=V|7=V|8=V|9=V|10=V|11=V|12=V|13=ADV|14=V|15=V|16=ADV|17=ADV|18=ADV	2=ADV|3=ADV|4=ADV|5=ADV|6=ADV|7=ADV|8=ADV|9=ADV|10=ADV|11=ADV|12=ADV|13=ADV|14=ADV|15=ADV|16=ADV|17=ADV|18=ADV	2=|3=|4=|5=|6=|7=|8=|9=|10=|11=|12=|13=|14=|15=|16=|17=|18=	2=0|3=0|4=0|5=0|6=0|7=0|8=0|9=0|10=0|11=0|12=0|13=3|14=0|15=0|16=3|17=3|18=3	2=root|3=root|4=root|5=root|6=root|7=root|8=root|9=root|10=root|11=root|12=root|13=mod|14=root|15=root|16=mod|17=mod|18=mod	2=1|3=1|4=1|5=1|6=1|7=1|8=1|9=1|10=1|11=1|12=1|13=1|14=1|15=1|16=1|17=1|18=1
.	0	5	26	447458	447520	718	e	11	11	1	keyboard	26	True	2=5|3=5|4=5|5=5|6=5|7=5|8=5|9=5|10=5|11=5|12=5|13=5|14=5|15=5|16=5|17=5|18=5	2=pence|3=pence|4=pence|5=pence|6=pence|7=pence|8=pence|9=pence|10=pence|11=pence|12=pence|13=pence|14=pence|15=pence|16=pence|17=pence|18=pence	2=penser|3=penser|4=penser|5=penser|6=penser|7=penser|8=penser|9=penser|10=penser|11=penser|12=penser|13=_|14=penser|15=penser|16=_|17=_|18=_	2=V|3=V|4=V|5=V|6=V|7=V|8=V|9=V|10=V|11=V|12=V|13=ADV|14=V|15=V|16=ADV|17=ADV|18=ADV	2=ADV|3=ADV|4=ADV|5=ADV|6=ADV|7=ADV|8=ADV|9=ADV|10=ADV|11=ADV|12=ADV|13=ADV|14=ADV|15=ADV|16=ADV|17=ADV|18=ADV	2=|3=|4=|5=|6=|7=|8=|9=|10=|11=|12=|13=|14=|15=|16=|17=|18=	2=0|3=0|4=0|5=0|6=0|7=0|8=0|9=0|10=0|11=0|12=0|13=3|14=0|15=0|16=3|17=3|18=3	2=root|3=root|4=root|5=root|6=root|7=root|8=root|9=root|10=root|11=root|12=root|13=mod|14=root|15=root|16=mod|17=mod|18=mod	2=1|3=1|4=1|5=1|6=1|7=1|8=1|9=1|10=1|11=1|12=1|13=1|14=1|15=1|16=1|17=1|18=1
.	0	5	27	448332	448394	812	␣	12	12	1	keyboard	27	True	na	na	na	na	na	na	na	na	na
.	0	5	28	464774	464930	16380	q	13	13	1	keyboard	28	True	2=6|3=6|4=6|5=6|6=6|7=6|8=6|9=6|10=6|11=6|12=6|13=6|14=6|15=6|16=6|17=6|18=6	2=que|3=que|4=que|5=que|6=que|7=que|8=que|9=que|10=que|11=que|12=que|13=que|14=que|15=que|16=que|17=que|18=que	2=que|3=que|4=que|5=que|6=que|7=que|8=que|9=que|10=que|11=que|12=que|13=que|14=que|15=que|16=que|17=que|18=que	2=CS|3=CS|4=CS|5=CS|6=CS|7=CS|8=CS|9=CS|10=CS|11=CS|12=CS|13=CS|14=CS|15=CS|16=CS|17=CS|18=CS	2=CS|3=CS|4=CS|5=CS|6=CS|7=CS|8=CS|9=CS|10=CS|11=CS|12=CS|13=CS|14=CS|15=CS|16=CS|17=CS|18=CS	2=|3=|4=|5=|6=|7=|8=|9=|10=|11=|12=|13=|14=|15=|16=|17=|18=	2=5|3=5|4=5|5=5|6=5|7=5|8=5|9=5|10=5|11=5|12=5|13=3|14=5|15=5|16=3|17=3|18=3	2=obj|3=obj|4=obj|5=obj|6=obj|7=obj|8=obj|9=obj|10=obj|11=obj|12=obj|13=mod|14=obj|15=obj|16=mod|17=mod|18=mod	2=1|3=1|4=1|5=1|6=1|7=1|8=1|9=1|10=1|11=1|12=1|13=1|14=1|15=1|16=1|17=1|18=1
.	0	5	29	471919	472091	6989	u	14	14	1	keyboard	29	True	2=6|3=6|4=6|5=6|6=6|7=6|8=6|9=6|10=6|11=6|12=6|13=6|14=6|15=6|16=6|17=6|18=6	2=que|3=que|4=que|5=que|6=que|7=que|8=que|9=que|10=que|11=que|12=que|13=que|14=que|15=que|16=que|17=que|18=que	2=que|3=que|4=que|5=que|6=que|7=que|8=que|9=que|10=que|11=que|12=que|13=que|14=que|15=que|16=que|17=que|18=que	2=CS|3=CS|4=CS|5=CS|6=CS|7=CS|8=CS|9=CS|10=CS|11=CS|12=CS|13=CS|14=CS|15=CS|16=CS|17=CS|18=CS	2=CS|3=CS|4=CS|5=CS|6=CS|7=CS|8=CS|9=CS|10=CS|11=CS|12=CS|13=CS|14=CS|15=CS|16=CS|17=CS|18=CS	2=|3=|4=|5=|6=|7=|8=|9=|10=|11=|12=|13=|14=|15=|16=|17=|18=	2=5|3=5|4=5|5=5|6=5|7=5|8=5|9=5|10=5|11=5|12=5|13=3|14=5|15=5|16=3|17=3|18=3	2=obj|3=obj|4=obj|5=obj|6=obj|7=obj|8=obj|9=obj|10=obj|11=obj|12=obj|13=mod|14=obj|15=obj|16=mod|17=mod|18=mod	2=1|3=1|4=1|5=1|6=1|7=1|8=1|9=1|10=1|11=1|12=1|13=1|14=1|15=1|16=1|17=1|18=1
.	0	5	30	473089	473198	998	e	15	15	1	keyboard	30	True	2=6|3=6|4=6|5=6|6=6|7=6|8=6|9=6|10=6|11=6|12=6|13=6|14=6|15=6|16=6|17=6|18=6	2=que|3=que|4=que|5=que|6=que|7=que|8=que|9=que|10=que|11=que|12=que|13=que|14=que|15=que|16=que|17=que|18=que	2=que|3=que|4=que|5=que|6=que|7=que|8=que|9=que|10=que|11=que|12=que|13=que|14=que|15=que|16=que|17=que|18=que	2=CS|3=CS|4=CS|5=CS|6=CS|7=CS|8=CS|9=CS|10=CS|11=CS|12=CS|13=CS|14=CS|15=CS|16=CS|17=CS|18=CS	2=CS|3=CS|4=CS|5=CS|6=CS|7=CS|8=CS|9=CS|10=CS|11=CS|12=CS|13=CS|14=CS|15=CS|16=CS|17=CS|18=CS	2=|3=|4=|5=|6=|7=|8=|9=|10=|11=|12=|13=|14=|15=|16=|17=|18=	2=5|3=5|4=5|5=5|6=5|7=5|8=5|9=5|10=5|11=5|12=5|13=3|14=5|15=5|16=3|17=3|18=3	2=obj|3=obj|4=obj|5=obj|6=obj|7=obj|8=obj|9=obj|10=obj|11=obj|12=obj|13=mod|14=obj|15=obj|16=mod|17=mod|18=mod	2=1|3=1|4=1|5=1|6=1|7=1|8=1|9=1|10=1|11=1|12=1|13=1|14=1|15=1|16=1|17=1|18=1
.	0	5	31	474243	474306	1045	␣	16	16	1	keyboard	31	True	na	na	na	na	na	na	na	na	na
.	0	5	32	477379	477551	3073	l	17	17	1	keyboard	32	True	2=7|3=7|4=7|5=7|6=7|7=7|8=7|9=7|10=7|11=7|12=7|13=7|14=7|15=7|16=7|17=7|18=7	2=les|3=les|4=les|5=les|6=les|7=les|8=les|9=les|10=les|11=les|12=les|13=les|14=les|15=les|16=les|17=les|18=les	2=le|3=le|4=le|5=le|6=le|7=le|8=le|9=le|10=le|11=le|12=le|13=les|14=le|15=le|16=les|17=les|18=les	2=DET|3=DET|4=DET|5=DET|6=DET|7=DET|8=DET|9=DET|10=DET|11=DET|12=DET|13=DET|14=DET|15=DET|16=DET|17=DET|18=DET	2=DET|3=DET|4=DET|5=DET|6=DET|7=DET|8=DET|9=DET|10=DET|11=DET|12=DET|13=DET|14=DET|15=DET|16=DET|17=DET|18=DET	2=n=p|3=n=p|4=n=p|5=n=p|6=n=p|7=n=p|8=n=p|9=n=p|10=n=p|11=n=p|12=n=p|13=n=p|14=n=p|15=n=p|16=n=p|17=n=p|18=n=p	2=8|3=8|4=8|5=8|6=8|7=8|8=8|9=8|10=8|11=8|12=8|13=8|14=8|15=8|16=8|17=8|18=8	2=det|3=det|4=det|5=det|6=det|7=det|8=det|9=det|10=det|11=det|12=det|13=det|14=det|15=det|16=det|17=det|18=det	2=1|3=1|4=1|5=1|6=1|7=1|8=1|9=1|10=1|11=1|12=1|13=1|14=1|15=1|16=1|17=1|18=1
.	0	5	33	478658	478814	1107	e	18	18	1	keyboard	33	True	2=7|3=7|4=7|5=7|6=7|7=7|8=7|9=7|10=7|11=7|12=7|13=7|14=7|15=7|16=7|17=7|18=7	2=les|3=les|4=les|5=les|6=les|7=les|8=les|9=les|10=les|11=les|12=les|13=les|14=les|15=les|16=les|17=les|18=les	2=le|3=le|4=le|5=le|6=le|7=le|8=le|9=le|10=le|11=le|12=le|13=les|14=le|15=le|16=les|17=les|18=les	2=DET|3=DET|4=DET|5=DET|6=DET|7=DET|8=DET|9=DET|10=DET|11=DET|12=DET|13=DET|14=DET|15=DET|16=DET|17=DET|18=DET	2=DET|3=DET|4=DET|5=DET|6=DET|7=DET|8=DET|9=DET|10=DET|11=DET|12=DET|13=DET|14=DET|15=DET|16=DET|17=DET|18=DET	2=n=p|3=n=p|4=n=p|5=n=p|6=n=p|7=n=p|8=n=p|9=n=p|10=n=p|11=n=p|12=n=p|13=n=p|14=n=p|15=n=p|16=n=p|17=n=p|18=n=p	2=8|3=8|4=8|5=8|6=8|7=8|8=8|9=8|10=8|11=8|12=8|13=8|14=8|15=8|16=8|17=8|18=8	2=det|3=det|4=det|5=det|6=det|7=det|8=det|9=det|10=det|11=det|12=det|13=det|14=det|15=det|16=det|17=det|18=det	2=1|3=1|4=1|5=1|6=1|7=1|8=1|9=1|10=1|11=1|12=1|13=1|14=1|15=1|16=1|17=1|18=1
.	0	5	34	482511	482636	3697	s	19	19	1	keyboard	34	True	2=7|3=7|4=7|5=7|6=7|7=7|8=7|9=7|10=7|11=7|12=7|13=7|14=7|15=7|16=7|17=7|18=7	2=les|3=les|4=les|5=les|6=les|7=les|8=les|9=les|10=les|11=les|12=les|13=les|14=les|15=les|16=les|17=les|18=les	2=le|3=le|4=le|5=le|6=le|7=le|8=le|9=le|10=le|11=le|12=le|13=les|14=le|15=le|16=les|17=les|18=les	2=DET|3=DET|4=DET|5=DET|6=DET|7=DET|8=DET|9=DET|10=DET|11=DET|12=DET|13=DET|14=DET|15=DET|16=DET|17=DET|18=DET	2=DET|3=DET|4=DET|5=DET|6=DET|7=DET|8=DET|9=DET|10=DET|11=DET|12=DET|13=DET|14=DET|15=DET|16=DET|17=DET|18=DET	2=n=p|3=n=p|4=n=p|5=n=p|6=n=p|7=n=p|8=n=p|9=n=p|10=n=p|11=n=p|12=n=p|13=n=p|14=n=p|15=n=p|16=n=p|17=n=p|18=n=p	2=8|3=8|4=8|5=8|6=8|7=8|8=8|9=8|10=8|11=8|12=8|13=8|14=8|15=8|16=8|17=8|18=8	2=det|3=det|4=det|5=det|6=det|7=det|8=det|9=det|10=det|11=det|12=det|13=det|14=det|15=det|16=det|17=det|18=det	2=1|3=1|4=1|5=1|6=1|7=1|8=1|9=1|10=1|11=1|12=1|13=1|14=1|15=1|16=1|17=1|18=1
.	0	5	35	483260	483307	624	␣	20	20	1	keyboard	35	True	na	na	na	na	na	na	na	na	na
.	0	5	36	497066	497222	13759	v	21	21	1	keyboard	36	True	2=8|3=8|4=8|5=8|6=8|7=8|8=8|9=8|10=8|11=8|12=8|13=8|14=8|15=8|16=8|17=8|18=8	2=violance|3=violance|4=violance|5=violance|6=violance|7=violance|8=violance|9=violance|10=violance|11=violance|12=violance|13=violance|14=violance|15=violance|16=violance|17=violance|18=violance	2=violence|3=violence|4=violence|5=violence|6=violence|7=violence|8=violence|9=violence|10=violence|11=violence|12=violence|13=_|14=violence|15=violence|16=_|17=_|18=_	2=NC|3=NC|4=NC|5=NC|6=NC|7=NC|8=NC|9=NC|10=NC|11=NC|12=NC|13=NC|14=NC|15=NC|16=NC|17=NC|18=NC	2=NC|3=NC|4=NC|5=NC|6=NC|7=NC|8=NC|9=NC|10=NC|11=NC|12=NC|13=NC|14=NC|15=NC|16=NC|17=NC|18=NC	2=|3=|4=|5=|6=|7=|8=|9=|10=|11=|12=|13=|14=|15=|16=|17=|18=	2=10|3=10|4=10|5=10|6=10|7=10|8=10|9=10|10=10|11=10|12=10|13=0|14=10|15=10|16=0|17=0|18=28	2=suj|3=suj|4=suj|5=suj|6=suj|7=suj|8=suj|9=suj|10=suj|11=suj|12=suj|13=_|14=suj|15=suj|16=_|17=_|18=mod	2=1|3=1|4=1|5=1|6=1|7=1|8=1|9=1|10=1|11=1|12=1|13=1|14=1|15=1|16=1|17=1|18=1
