ID	session	writer	n_event	st_time	end_time	pause	event	pos	doc_len	op	type_op	charID	charStatus	tokenID	token	lemma	POS	XPOS	ms	governor	function	sentence_id
.	0	4	1	147936	148029		l	0	0	1	keyboard	1	False	0=1	0=l	0=_	0=X	0=NC	0=	0=0	0=x	0=1
.	0	4	2	148996	149059	967	⌫	1	1	-1	keyboard	2	na	na	na	na	na	na	na	na	na	na
.	0	4	3	150322	150369	1263	L	0	0	1	keyboard	3	True	2=2|3=2|4=2|5=2|6=2|7=2|8=2|9=2|10=2|11=2|12=2|13=2|14=2|15=2|16=2|17=2|18=2|19=2|20=2|21=2|22=2|23=2|24=2|25=2|26=2|27=2|28=2|29=2|30=2|31=2	2=LA|3=LA|4=LA|5=LA|6=LA|7=LA|8=LA|9=LA|10=LA|11=LA|12=LA|13=LA|14=LA|15=LA|16=LA|17=LA|18=LA|19=LA|20=LA|21=LA|22=LA|23=LA|24=LA|25=LA|26=LA|27=LA|28=LA|29=LA|30=LA|31=LA	2=le|3=la|4=le|5=la|6=le|7=la|8=le|9=le|10=le|11=le|12=la|13=la|14=la|15=la|16=la|17=la|18=la|19=la|20=la|21=la|22=la|23=la|24=la|25=la|26=la|27=la|28=la|29=la|30=la|31=la	2=DET|3=DET|4=DET|5=DET|6=DET|7=DET|8=DET|9=DET|10=DET|11=DET|12=DET|13=DET|14=DET|15=DET|16=DET|17=DET|18=DET|19=DET|20=DET|21=DET|22=DET|23=DET|24=DET|25=DET|26=DET|27=DET|28=DET|29=DET|30=DET|31=DET	2=DET|3=DET|4=DET|5=DET|6=DET|7=DET|8=DET|9=DET|10=DET|11=DET|12=DET|13=DET|14=DET|15=DET|16=DET|17=DET|18=DET|19=DET|20=DET|21=DET|22=DET|23=DET|24=DET|25=DET|26=DET|27=DET|28=DET|29=DET|30=DET|31=DET	2=n=s|g=f|3=n=s|g=f|4=n=s|g=f|5=n=s|g=f|6=n=s|g=f|7=n=s|g=f|8=n=s|g=f|9=n=s|g=f|10=n=s|g=f|11=n=s|g=f|12=n=s|g=f|13=n=s|g=f|14=n=s|g=f|15=n=s|g=f|16=n=s|g=f|17=n=s|g=f|18=n=s|g=f|19=n=s|g=f|20=n=s|g=f|21=n=s|g=f|22=n=s|g=f|23=n=s|g=f|24=n=s|g=f|25=n=s|g=f|26=n=s|g=f|27=n=s|g=f|28=n=s|g=f|29=n=s|g=f|30=n=s|g=f|31=n=s|g=f	2=0|3=0|4=4|5=4|6=4|7=4|8=4|9=4|10=4|11=4|12=4|13=4|14=4|15=4|16=4|17=4|18=4|19=4|20=4|21=4|22=4|23=4|24=4|25=4|26=4|27=4|28=4|29=4|30=4|31=4	2=x|3=_|4=det|5=det|6=det|7=det|8=det|9=det|10=det|11=det|12=det|13=det|14=det|15=det|16=det|17=det|18=det|19=det|20=det|21=det|22=det|23=det|24=det|25=det|26=det|27=det|28=det|29=det|30=det|31=det	2=1|3=1|4=1|5=1|6=1|7=1|8=1|9=1|10=1|11=1|12=1|13=1|14=1|15=1|16=1|17=1|18=1|19=1|20=1|21=1|22=1|23=1|24=1|25=1|26=1|27=1|28=1|29=1|30=1|31=1
.	0	4	4	150744	150837	375	A	1	1	1	keyboard	4	True	2=2|3=2|4=2|5=2|6=2|7=2|8=2|9=2|10=2|11=2|12=2|13=2|14=2|15=2|16=2|17=2|18=2|19=2|20=2|21=2|22=2|23=2|24=2|25=2|26=2|27=2|28=2|29=2|30=2|31=2	2=LA|3=LA|4=LA|5=LA|6=LA|7=LA|8=LA|9=LA|10=LA|11=LA|12=LA|13=LA|14=LA|15=LA|16=LA|17=LA|18=LA|19=LA|20=LA|21=LA|22=LA|23=LA|24=LA|25=LA|26=LA|27=LA|28=LA|29=LA|30=LA|31=LA	2=le|3=la|4=le|5=la|6=le|7=la|8=le|9=le|10=le|11=le|12=la|13=la|14=la|15=la|16=la|17=la|18=la|19=la|20=la|21=la|22=la|23=la|24=la|25=la|26=la|27=la|28=la|29=la|30=la|31=la	2=DET|3=DET|4=DET|5=DET|6=DET|7=DET|8=DET|9=DET|10=DET|11=DET|12=DET|13=DET|14=DET|15=DET|16=DET|17=DET|18=DET|19=DET|20=DET|21=DET|22=DET|23=DET|24=DET|25=DET|26=DET|27=DET|28=DET|29=DET|30=DET|31=DET	2=DET|3=DET|4=DET|5=DET|6=DET|7=DET|8=DET|9=DET|10=DET|11=DET|12=DET|13=DET|14=DET|15=DET|16=DET|17=DET|18=DET|19=DET|20=DET|21=DET|22=DET|23=DET|24=DET|25=DET|26=DET|27=DET|28=DET|29=DET|30=DET|31=DET	2=n=s|g=f|3=n=s|g=f|4=n=s|g=f|5=n=s|g=f|6=n=s|g=f|7=n=s|g=f|8=n=s|g=f|9=n=s|g=f|10=n=s|g=f|11=n=s|g=f|12=n=s|g=f|13=n=s|g=f|14=n=s|g=f|15=n=s|g=f|16=n=s|g=f|17=n=s|g=f|18=n=s|g=f|19=n=s|g=f|20=n=s|g=f|21=n=s|g=f|22=n=s|g=f|23=n=s|g=f|24=n=s|g=f|25=n=s|g=f|26=n=s|g=f|27=n=s|g=f|28=n=s|g=f|29=n=s|g=f|30=n=s|g=f|31=n=s|g=f	2=0|3=0|4=4|5=4|6=4|7=4|8=4|9=4|10=4|11=4|12=4|13=4|14=4|15=4|16=4|17=4|18=4|19=4|20=4|21=4|22=4|23=4|24=4|25=4|26=4|27=4|28=4|29=4|30=4|31=4	2=x|3=_|4=det|5=det|6=det|7=det|8=det|9=det|10=det|11=det|12=det|13=det|14=det|15=det|16=det|17=det|18=det|19=det|20=det|21=det|22=det|23=det|24=det|25=det|26=det|27=det|28=det|29=det|30=det|31=det	2=1|3=1|4=1|5=1|6=1|7=1|8=1|9=1|10=1|11=1|12=1|13=1|14=1|15=1|16=1|17=1|18=1|19=1|20=1|21=1|22=1|23=1|24=1|25=1|26=1|27=1|28=1|29=1|30=1|31=1
.	0	4	5	151399	151446	562	␣	2	2	1	keyboard	5	True	na	na	na	na	na	na	na	na	na
.	0	4	6	157920	157998	6474	␣	3	3	1	keyboard	6	False	na	na	na	na	na	na	na	na	na
.	0	4	7	160587	160697	2589	V	4	4	1	keyboard	7	False	2=3	2=V	2=_	2=X	2=NC	2=	2=0	2=x	2=1
.	0	4	8	162553	162631	1856	⌫	5	5	-1	keyboard	8	na	na	na	na	na	na	na	na	na	na
.	0	4	9	162771	162803	140	⌫	4	4	-1	keyboard	9	na	na	na	na	na	na	na	na	na	na
.	0	4	10	172459	172553	9656	␣	3	3	1	keyboard	10	True	na	na	na	na	na	na	na	na	na
