ID	session	writer	n_event	st_time	end_time	pause	event	pos	doc_len	op	type_op	charID	charStatus	tokenID	token	lemma	POS	XPOS	ms	governor	function	sentence_id
.	0	1	1	99794	99950		C	0	0	1	keyboard	1	True	0=1|1=2|2=3|3=3|4=3|5=3|6=3|7=3|8=3|9=3|10=3|11=3|12=3|13=3|14=3|15=3|16=3|17=3|18=3|19=3|20=3|21=3|22=3|23=3|24=3|25=3|26=3|27=3|28=3|29=3|30=3|31=3|32=3|33=3|34=3|35=3|36=3|37=3|38=3|39=3|40=3|41=3|42=3|43=3|44=3|45=3	0=CE|1=C|2=Ce|3=Ce|4=Ce|5=Ce|6=Ce|7=Ce|8=Ce|9=Ce|10=Ce|11=Ce|12=Ce|13=Ce|14=Ce|15=Ce|16=Ce|17=Ce|18=Ce|19=Ce|20=Ce|21=Ce|22=Ce|23=Ce|24=Ce|25=Ce|26=Ce|27=Ce|28=Ce|29=Ce|30=Ce|31=Ce|32=Ce|33=Ce|34=Ce|35=Ce|36=Ce|37=Ce|38=Ce|39=Ce|40=Ce|41=Ce|42=Ce|43=Ce|44=Ce|45=Ce	0=ce|1=_|2=ce|3=ce|4=ce|5=ce|6=ce|7=ce|8=ce|9=ce|10=ce|11=ce|12=ce|13=ce|14=ce|15=ce|16=ce|17=ce|18=ce|19=ce|20=ce|21=ce|22=ce|23=ce|24=ce|25=ce|26=ce|27=ce|28=ce|29=ce|30=ce|31=ce|32=ce|33=ce|34=ce|35=ce|36=ce|37=ce|38=ce|39=ce|40=ce|41=ce|42=ce|43=ce|44=ce|45=ce	0=CLS|1=X|2=PRO|3=PRO|4=PRO|5=PRO|6=PRO|7=PRO|8=PRO|9=PRO|10=PRO|11=PRO|12=PRO|13=PRO|14=PRO|15=PRO|16=PRO|17=PRO|18=PRO|19=PRO|20=PRO|21=PRO|22=PRO|23=PRO|24=PRO|25=PRO|26=PRO|27=PRO|28=PRO|29=PRO|30=PRO|31=PRO|32=PRO|33=PRO|34=PRO|35=PRO|36=PRO|37=PRO|38=PRO|39=PRO|40=PRO|41=PRO|42=PRO|43=PRO|44=PRO|45=PRO	0=CLS|1=VPR|2=PRO|3=PRO|4=PRO|5=PRO|6=PRO|7=PRO|8=PRO|9=PRO|10=PRO|11=PRO|12=PRO|13=PRO|14=PRO|15=PRO|16=PRO|17=PRO|18=PRO|19=PRO|20=PRO|21=PRO|22=PRO|23=PRO|24=PRO|25=PRO|26=PRO|27=PRO|28=PRO|29=PRO|30=PRO|31=PRO|32=PRO|33=PRO|34=PRO|35=PRO|36=PRO|37=PRO|38=PRO|39=PRO|40=PRO|41=PRO|42=PRO|43=PRO|44=PRO|45=PRO	0=|1=|2=n=s|3=n=s|4=n=s|5=n=s|6=n=s|7=n=s|8=n=s|9=n=s|10=n=s|11=n=s|12=n=s|13=n=s|14=n=s|15=n=s|16=n=s|17=n=s|18=n=s|19=n=s|20=n=s|21=n=s|22=n=s|23=n=s|24=n=s|25=n=s|26=n=s|27=n=s|28=n=s|29=n=s|30=n=s|31=n=s|32=n=s|33=n=s|34=n=s|35=n=s|36=n=s|37=n=s|38=n=s|39=n=s|40=n=s|41=n=s|42=n=s|43=n=s|44=n=s|45=n=s	0=0|1=0|2=0|3=0|4=13|5=14|6=15|7=15|8=15|9=15|10=15|11=15|12=15|13=15|14=15|15=15|16=15|17=15|18=15|19=15|20=15|21=15|22=15|23=15|24=15|25=15|26=15|27=15|28=15|29=15|30=15|31=15|32=15|33=15|34=15|35=15|36=15|37=15|38=15|39=15|40=15|41=15|42=15|43=15|44=15|45=15	0=x|1=x|2=x|3=x|4=suj|5=suj|6=suj|7=suj|8=suj|9=suj|10=suj|11=suj|12=suj|13=suj|14=suj|15=suj|16=suj|17=suj|18=suj|19=suj|20=suj|21=suj|22=suj|23=suj|24=suj|25=suj|26=suj|27=suj|28=suj|29=suj|30=suj|31=suj|32=suj|33=suj|34=suj|35=suj|36=suj|37=suj|38=suj|39=suj|40=suj|41=suj|42=suj|43=suj|44=suj|45=suj	0=1|1=1|2=1|3=1|4=1|5=1|6=1|7=1|8=1|9=1|10=1|11=1|12=1|13=1|14=1|15=1|16=1|17=1|18=1|19=1|20=1|21=1|22=1|23=1|24=1|25=1|26=1|27=1|28=1|29=1|30=1|31=1|32=1|33=1|34=1|35=1|36=1|37=1|38=1|39=1|40=1|41=1|42=1|43=1|44=1|45=1
.	0	1	2	100152	100262	202	E	1	1	1	keyboard	2	False	0=1	0=CE	0=ce	0=CLS	0=CLS	0=	0=0	0=x	0=1
.	0	1	3	101946	102024	1684	⌫	2	2	-1	keyboard	3	na	na	na	na	na	na	na	na	na	na
.	0	1	4	103179	103241	1155	e	1	1	1	keyboard	4	True	2=3|3=3|4=3|5=3|6=3|7=3|8=3|9=3|10=3|11=3|12=3|13=3|14=3|15=3|16=3|17=3|18=3|19=3|20=3|21=3|22=3|23=3|24=3|25=3|26=3|27=3|28=3|29=3|30=3|31=3|32=3|33=3|34=3|35=3|36=3|37=3|38=3|39=3|40=3|41=3|42=3|43=3|44=3|45=3	2=Ce|3=Ce|4=Ce|5=Ce|6=Ce|7=Ce|8=Ce|9=Ce|10=Ce|11=Ce|12=Ce|13=Ce|14=Ce|15=Ce|16=Ce|17=Ce|18=Ce|19=Ce|20=Ce|21=Ce|22=Ce|23=Ce|24=Ce|25=Ce|26=Ce|27=Ce|28=Ce|29=Ce|30=Ce|31=Ce|32=Ce|33=Ce|34=Ce|35=Ce|36=Ce|37=Ce|38=Ce|39=Ce|40=Ce|41=Ce|42=Ce|43=Ce|44=Ce|45=Ce	2=ce|3=ce|4=ce|5=ce|6=ce|7=ce|8=ce|9=ce|10=ce|11=ce|12=ce|13=ce|14=ce|15=ce|16=ce|17=ce|18=ce|19=ce|20=ce|21=ce|22=ce|23=ce|24=ce|25=ce|26=ce|27=ce|28=ce|29=ce|30=ce|31=ce|32=ce|33=ce|34=ce|35=ce|36=ce|37=ce|38=ce|39=ce|40=ce|41=ce|42=ce|43=ce|44=ce|45=ce	2=PRO|3=PRO|4=PRO|5=PRO|6=PRO|7=PRO|8=PRO|9=PRO|10=PRO|11=PRO|12=PRO|13=PRO|14=PRO|15=PRO|16=PRO|17=PRO|18=PRO|19=PRO|20=PRO|21=PRO|22=PRO|23=PRO|24=PRO|25=PRO|26=PRO|27=PRO|28=PRO|29=PRO|30=PRO|31=PRO|32=PRO|33=PRO|34=PRO|35=PRO|36=PRO|37=PRO|38=PRO|39=PRO|40=PRO|41=PRO|42=PRO|43=PRO|44=PRO|45=PRO	2=PRO|3=PRO|4=PRO|5=PRO|6=PRO|7=PRO|8=PRO|9=PRO|10=PRO|11=PRO|12=PRO|13=PRO|14=PRO|15=PRO|16=PRO|17=PRO|18=PRO|19=PRO|20=PRO|21=PRO|22=PRO|23=PRO|24=PRO|25=PRO|26=PRO|27=PRO|28=PRO|29=PRO|30=PRO|31=PRO|32=PRO|33=PRO|34=PRO|35=PRO|36=PRO|37=PRO|38=PRO|39=PRO|40=PRO|41=PRO|42=PRO|43=PRO|44=PRO|45=PRO	2=n=s|3=n=s|4=n=s|5=n=s|6=n=s|7=n=s|8=n=s|9=n=s|10=n=s|11=n=s|12=n=s|13=n=s|14=n=s|15=n=s|16=n=s|17=n=s|18=n=s|19=n=s|20=n=s|21=n=s|22=n=s|23=n=s|24=n=s|25=n=s|26=n=s|27=n=s|28=n=s|29=n=s|30=n=s|31=n=s|32=n=s|33=n=s|34=n=s|35=n=s|36=n=s|37=n=s|38=n=s|39=n=s|40=n=s|41=n=s|42=n=s|43=n=s|44=n=s|45=n=s	2=0|3=0|4=13|5=14|6=15|7=15|8=15|9=15|10=15|11=15|12=15|13=15|14=15|15=15|16=15|17=15|18=15|19=15|20=15|21=15|22=15|23=15|24=15|25=15|26=15|27=15|28=15|29=15|30=15|31=15|32=15|33=15|34=15|35=15|36=15|37=15|38=15|39=15|40=15|41=15|42=15|43=15|44=15|45=15	2=x|3=x|4=suj|5=suj|6=suj|7=suj|8=suj|9=suj|10=suj|11=suj|12=suj|13=suj|14=suj|15=suj|16=suj|17=suj|18=suj|19=suj|20=suj|21=suj|22=suj|23=suj|24=suj|25=suj|26=suj|27=suj|28=suj|29=suj|30=suj|31=suj|32=suj|33=suj|34=suj|35=suj|36=suj|37=suj|38=suj|39=suj|40=suj|41=suj|42=suj|43=suj|44=suj|45=suj	2=1|3=1|4=1|5=1|6=1|7=1|8=1|9=1|10=1|11=1|12=1|13=1|14=1|15=1|16=1|17=1|18=1|19=1|20=1|21=1|22=1|23=1|24=1|25=1|26=1|27=1|28=1|29=1|30=1|31=1|32=1|33=1|34=1|35=1|36=1|37=1|38=1|39=1|40=1|41=1|42=1|43=1|44=1|45=1
.	0	1	5	103444	103506	203	␣	2	2	1	keyboard	5	True	na	na	na	na	na	na	na	na	na
.	0	1	6	104224	104364	718	q	3	3	1	keyboard	6	True	2=4|3=4|4=4|5=4|6=4|7=4|8=4|9=4|10=4|11=4|12=4|13=4|14=4|15=4|16=4|17=4|18=4|19=4|20=4|21=4|22=4|23=4|24=4|25=4|26=4|27=4|28=4|29=4|30=4|31=4|32=4|33=4|34=4|35=4|36=4|37=4|38=4|39=4|40=4|41=4|42=4|43=4|44=4|45=4	2=que|3=que|4=que|5=que|6=que|7=que|8=que|9=que|10=que|11=que|12=que|13=que|14=que|15=que|16=que|17=que|18=que|19=que|20=que|21=que|22=que|23=que|24=que|25=que|26=que|27=que|28=que|29=que|30=que|31=que|32=que|33=que|34=que|35=que|36=que|37=que|38=que|39=que|40=que|41=que|42=que|43=que|44=que|45=que	2=que|3=que|4=que|5=que|6=que|7=que|8=que|9=que|10=que|11=que|12=que|13=que|14=que|15=que|16=que|17=que|18=que|19=que|20=que|21=que|22=que|23=que|24=que|25=que|26=que|27=que|28=que|29=que|30=que|31=que|32=que|33=que|34=que|35=que|36=que|37=que|38=que|39=que|40=que|41=que|42=que|43=que|44=que|45=que	2=PROREL|3=PROREL|4=PROREL|5=PROREL|6=PROREL|7=PROREL|8=PROREL|9=PROREL|10=PROREL|11=PROREL|12=PROREL|13=PROREL|14=PROREL|15=PROREL|16=PROREL|17=PROREL|18=PROREL|19=PROREL|20=PROREL|21=PROREL|22=PROREL|23=PROREL|24=PROREL|25=PROREL|26=PROREL|27=PROREL|28=PROREL|29=PROREL|30=PROREL|31=PROREL|32=PROREL|33=PROREL|34=PROREL|35=PROREL|36=PROREL|37=PROREL|38=PROREL|39=PROREL|40=PROREL|41=PROREL|42=PROREL|43=PROREL|44=PROREL|45=PROREL	2=PROREL|3=PROREL|4=PROREL|5=PROREL|6=PROREL|7=PROREL|8=PROREL|9=PROREL|10=PROREL|11=PROREL|12=PROREL|13=PROREL|14=PROREL|15=PROREL|16=PROREL|17=PROREL|18=PROREL|19=PROREL|20=PROREL|21=PROREL|22=PROREL|23=PROREL|24=PROREL|25=PROREL|26=PROREL|27=PROREL|28=PROREL|29=PROREL|30=PROREL|31=PROREL|32=PROREL|33=PROREL|34=PROREL|35=PROREL|36=PROREL|37=PROREL|38=PROREL|39=PROREL|40=PROREL|41=PROREL|42=PROREL|43=PROREL|44=PROREL|45=PROREL	2=|3=|4=|5=|6=|7=|8=|9=|10=|11=|12=|13=|14=|15=|16=|17=|18=|19=|20=|21=|22=|23=|24=|25=|26=|27=|28=|29=|30=|31=|32=|33=|34=|35=|36=|37=|38=|39=|40=|41=|42=|43=|44=|45=	2=6|3=6|4=6|5=6|6=6|7=6|8=6|9=6|10=6|11=6|12=6|13=6|14=6|15=6|16=6|17=6|18=6|19=6|20=6|21=6|22=6|23=6|24=6|25=6|26=6|27=6|28=6|29=6|30=6|31=6|32=6|33=6|34=6|35=6|36=6|37=6|38=6|39=6|40=6|41=6|42=6|43=6|44=6|45=6	2=obj|3=obj|4=obj|5=obj|6=obj|7=obj|8=obj|9=obj|10=obj|11=obj|12=obj|13=obj|14=obj|15=obj|16=obj|17=obj|18=obj|19=obj|20=obj|21=obj|22=obj|23=obj|24=obj|25=obj|26=obj|27=obj|28=obj|29=obj|30=obj|31=obj|32=obj|33=obj|34=obj|35=obj|36=obj|37=obj|38=obj|39=obj|40=obj|41=obj|42=obj|43=obj|44=obj|45=obj	2=1|3=1|4=1|5=1|6=1|7=1|8=1|9=1|10=1|11=1|12=1|13=1|14=1|15=1|16=1|17=1|18=1|19=1|20=1|21=1|22=1|23=1|24=1|25=1|26=1|27=1|28=1|29=1|30=1|31=1|32=1|33=1|34=1|35=1|36=1|37=1|38=1|39=1|40=1|41=1|42=1|43=1|44=1|45=1
.	0	1	7	105472	105566	1108	u	4	4	1	keyboard	7	True	2=4|3=4|4=4|5=4|6=4|7=4|8=4|9=4|10=4|11=4|12=4|13=4|14=4|15=4|16=4|17=4|18=4|19=4|20=4|21=4|22=4|23=4|24=4|25=4|26=4|27=4|28=4|29=4|30=4|31=4|32=4|33=4|34=4|35=4|36=4|37=4|38=4|39=4|40=4|41=4|42=4|43=4|44=4|45=4	2=que|3=que|4=que|5=que|6=que|7=que|8=que|9=que|10=que|11=que|12=que|13=que|14=que|15=que|16=que|17=que|18=que|19=que|20=que|21=que|22=que|23=que|24=que|25=que|26=que|27=que|28=que|29=que|30=que|31=que|32=que|33=que|34=que|35=que|36=que|37=que|38=que|39=que|40=que|41=que|42=que|43=que|44=que|45=que	2=que|3=que|4=que|5=que|6=que|7=que|8=que|9=que|10=que|11=que|12=que|13=que|14=que|15=que|16=que|17=que|18=que|19=que|20=que|21=que|22=que|23=que|24=que|25=que|26=que|27=que|28=que|29=que|30=que|31=que|32=que|33=que|34=que|35=que|36=que|37=que|38=que|39=que|40=que|41=que|42=que|43=que|44=que|45=que	2=PROREL|3=PROREL|4=PROREL|5=PROREL|6=PROREL|7=PROREL|8=PROREL|9=PROREL|10=PROREL|11=PROREL|12=PROREL|13=PROREL|14=PROREL|15=PROREL|16=PROREL|17=PROREL|18=PROREL|19=PROREL|20=PROREL|21=PROREL|22=PROREL|23=PROREL|24=PROREL|25=PROREL|26=PROREL|27=PROREL|28=PROREL|29=PROREL|30=PROREL|31=PROREL|32=PROREL|33=PROREL|34=PROREL|35=PROREL|36=PROREL|37=PROREL|38=PROREL|39=PROREL|40=PROREL|41=PROREL|42=PROREL|43=PROREL|44=PROREL|45=PROREL	2=PROREL|3=PROREL|4=PROREL|5=PROREL|6=PROREL|7=PROREL|8=PROREL|9=PROREL|10=PROREL|11=PROREL|12=PROREL|13=PROREL|14=PROREL|15=PROREL|16=PROREL|17=PROREL|18=PROREL|19=PROREL|20=PROREL|21=PROREL|22=PROREL|23=PROREL|24=PROREL|25=PROREL|26=PROREL|27=PROREL|28=PROREL|29=PROREL|30=PROREL|31=PROREL|32=PROREL|33=PROREL|34=PROREL|35=PROREL|36=PROREL|37=PROREL|38=PROREL|39=PROREL|40=PROREL|41=PROREL|42=PROREL|43=PROREL|44=PROREL|45=PROREL	2=|3=|4=|5=|6=|7=|8=|9=|10=|11=|12=|13=|14=|15=|16=|17=|18=|19=|20=|21=|22=|23=|24=|25=|26=|27=|28=|29=|30=|31=|32=|33=|34=|35=|36=|37=|38=|39=|40=|41=|42=|43=|44=|45=	2=6|3=6|4=6|5=6|6=6|7=6|8=6|9=6|10=6|11=6|12=6|13=6|14=6|15=6|16=6|17=6|18=6|19=6|20=6|21=6|22=6|23=6|24=6|25=6|26=6|27=6|28=6|29=6|30=6|31=6|32=6|33=6|34=6|35=6|36=6|37=6|38=6|39=6|40=6|41=6|42=6|43=6|44=6|45=6	2=obj|3=obj|4=obj|5=obj|6=obj|7=obj|8=obj|9=obj|10=obj|11=obj|12=obj|13=obj|14=obj|15=obj|16=obj|17=obj|18=obj|19=obj|20=obj|21=obj|22=obj|23=obj|24=obj|25=obj|26=obj|27=obj|28=obj|29=obj|30=obj|31=obj|32=obj|33=obj|34=obj|35=obj|36=obj|37=obj|38=obj|39=obj|40=obj|41=obj|42=obj|43=obj|44=obj|45=obj	2=1|3=1|4=1|5=1|6=1|7=1|8=1|9=1|10=1|11=1|12=1|13=1|14=1|15=1|16=1|17=1|18=1|19=1|20=1|21=1|22=1|23=1|24=1|25=1|26=1|27=1|28=1|29=1|30=1|31=1|32=1|33=1|34=1|35=1|36=1|37=1|38=1|39=1|40=1|41=1|42=1|43=1|44=1|45=1
.	0	1	8	105690	105784	124	e	5	5	1	keyboard	8	True	2=4|3=4|4=4|5=4|6=4|7=4|8=4|9=4|10=4|11=4|12=4|13=4|14=4|15=4|16=4|17=4|18=4|19=4|20=4|21=4|22=4|23=4|24=4|25=4|26=4|27=4|28=4|29=4|30=4|31=4|32=4|33=4|34=4|35=4|36=4|37=4|38=4|39=4|40=4|41=4|42=4|43=4|44=4|45=4	2=que|3=que|4=que|5=que|6=que|7=que|8=que|9=que|10=que|11=que|12=que|13=que|14=que|15=que|16=que|17=que|18=que|19=que|20=que|21=que|22=que|23=que|24=que|25=que|26=que|27=que|28=que|29=que|30=que|31=que|32=que|33=que|34=que|35=que|36=que|37=que|38=que|39=que|40=que|41=que|42=que|43=que|44=que|45=que	2=que|3=que|4=que|5=que|6=que|7=que|8=que|9=que|10=que|11=que|12=que|13=que|14=que|15=que|16=que|17=que|18=que|19=que|20=que|21=que|22=que|23=que|24=que|25=que|26=que|27=que|28=que|29=que|30=que|31=que|32=que|33=que|34=que|35=que|36=que|37=que|38=que|39=que|40=que|41=que|42=que|43=que|44=que|45=que	2=PROREL|3=PROREL|4=PROREL|5=PROREL|6=PROREL|7=PROREL|8=PROREL|9=PROREL|10=PROREL|11=PROREL|12=PROREL|13=PROREL|14=PROREL|15=PROREL|16=PROREL|17=PROREL|18=PROREL|19=PROREL|20=PROREL|21=PROREL|22=PROREL|23=PROREL|24=PROREL|25=PROREL|26=PROREL|27=PROREL|28=PROREL|29=PROREL|30=PROREL|31=PROREL|32=PROREL|33=PROREL|34=PROREL|35=PROREL|36=PROREL|37=PROREL|38=PROREL|39=PROREL|40=PROREL|41=PROREL|42=PROREL|43=PROREL|44=PROREL|45=PROREL	2=PROREL|3=PROREL|4=PROREL|5=PROREL|6=PROREL|7=PROREL|8=PROREL|9=PROREL|10=PROREL|11=PROREL|12=PROREL|13=PROREL|14=PROREL|15=PROREL|16=PROREL|17=PROREL|18=PROREL|19=PROREL|20=PROREL|21=PROREL|22=PROREL|23=PROREL|24=PROREL|25=PROREL|26=PROREL|27=PROREL|28=PROREL|29=PROREL|30=PROREL|31=PROREL|32=PROREL|33=PROREL|34=PROREL|35=PROREL|36=PROREL|37=PROREL|38=PROREL|39=PROREL|40=PROREL|41=PROREL|42=PROREL|43=PROREL|44=PROREL|45=PROREL	2=|3=|4=|5=|6=|7=|8=|9=|10=|11=|12=|13=|14=|15=|16=|17=|18=|19=|20=|21=|22=|23=|24=|25=|26=|27=|28=|29=|30=|31=|32=|33=|34=|35=|36=|37=|38=|39=|40=|41=|42=|43=|44=|45=	2=6|3=6|4=6|5=6|6=6|7=6|8=6|9=6|10=6|11=6|12=6|13=6|14=6|15=6|16=6|17=6|18=6|19=6|20=6|21=6|22=6|23=6|24=6|25=6|26=6|27=6|28=6|29=6|30=6|31=6|32=6|33=6|34=6|35=6|36=6|37=6|38=6|39=6|40=6|41=6|42=6|43=6|44=6|45=6	2=obj|3=obj|4=obj|5=obj|6=obj|7=obj|8=obj|9=obj|10=obj|11=obj|12=obj|13=obj|14=obj|15=obj|16=obj|17=obj|18=obj|19=obj|20=obj|21=obj|22=obj|23=obj|24=obj|25=obj|26=obj|27=obj|28=obj|29=obj|30=obj|31=obj|32=obj|33=obj|34=obj|35=obj|36=obj|37=obj|38=obj|39=obj|40=obj|41=obj|42=obj|43=obj|44=obj|45=obj	2=1|3=1|4=1|5=1|6=1|7=1|8=1|9=1|10=1|11=1|12=1|13=1|14=1|15=1|16=1|17=1|18=1|19=1|20=1|21=1|22=1|23=1|24=1|25=1|26=1|27=1|28=1|29=1|30=1|31=1|32=1|33=1|34=1|35=1|36=1|37=1|38=1|39=1|40=1|41=1|42=1|43=1|44=1|45=1
.	0	1	9	105924	105987	140	␣	6	6	1	keyboard	9	True	na	na	na	na	na	na	na	na	na
.	0	1	10	108030	108108	2043	j	7	7	1	keyboard	10	True	2=5|3=5|4=5|5=5|6=5|7=5|8=5|9=5|10=5|11=5|12=5|13=5|14=5|15=5|16=5|17=5|18=5|19=5|20=5|21=5|22=5|23=5|24=5|25=5|26=5|27=5|28=5|29=5|30=5|31=5|32=5|33=5|34=5|35=5|36=5|37=5|38=5|39=5|40=5|41=5|42=5|43=5|44=5|45=5	2=je|3=je|4=je|5=je|6=je|7=je|8=je|9=je|10=je|11=je|12=je|13=je|14=je|15=je|16=je|17=je|18=je|19=je|20=je|21=je|22=je|23=je|24=je|25=je|26=je|27=je|28=je|29=je|30=je|31=je|32=je|33=je|34=je|35=je|36=je|37=je|38=je|39=je|40=je|41=je|42=je|43=je|44=je|45=je	2=je|3=je|4=je|5=je|6=je|7=je|8=je|9=je|10=je|11=je|12=je|13=je|14=je|15=je|16=je|17=je|18=je|19=je|20=je|21=je|22=je|23=je|24=je|25=je|26=je|27=je|28=je|29=je|30=je|31=je|32=je|33=je|34=je|35=je|36=je|37=je|38=je|39=je|40=je|41=je|42=je|43=je|44=je|45=je	2=CLS|3=CLS|4=CLS|5=CLS|6=CLS|7=CLS|8=CLS|9=CLS|10=CLS|11=CLS|12=CLS|13=CLS|14=CLS|15=CLS|16=CLS|17=CLS|18=CLS|19=CLS|20=CLS|21=CLS|22=CLS|23=CLS|24=CLS|25=CLS|26=CLS|27=CLS|28=CLS|29=CLS|30=CLS|31=CLS|32=CLS|33=CLS|34=CLS|35=CLS|36=CLS|37=CLS|38=CLS|39=CLS|40=CLS|41=CLS|42=CLS|43=CLS|44=CLS|45=CLS	2=CLS|3=CLS|4=CLS|5=CLS|6=CLS|7=CLS|8=CLS|9=CLS|10=CLS|11=CLS|12=CLS|13=CLS|14=CLS|15=CLS|16=CLS|17=CLS|18=CLS|19=CLS|20=CLS|21=CLS|22=CLS|23=CLS|24=CLS|25=CLS|26=CLS|27=CLS|28=CLS|29=CLS|30=CLS|31=CLS|32=CLS|33=CLS|34=CLS|35=CLS|36=CLS|37=CLS|38=CLS|39=CLS|40=CLS|41=CLS|42=CLS|43=CLS|44=CLS|45=CLS	2=n=s|p=1|3=n=s|p=1|4=n=s|p=1|5=n=s|p=1|6=n=s|p=1|7=n=s|p=1|8=n=s|p=1|9=n=s|p=1|10=n=s|p=1|11=n=s|p=1|12=n=s|p=1|13=n=s|p=1|14=n=s|p=1|15=n=s|p=1|16=n=s|p=1|17=n=s|p=1|18=n=s|p=1|19=n=s|p=1|20=n=s|p=1|21=n=s|p=1|22=n=s|p=1|23=n=s|p=1|24=n=s|p=1|25=n=s|p=1|26=n=s|p=1|27=n=s|p=1|28=n=s|p=1|29=n=s|p=1|30=n=s|p=1|31=n=s|p=1|32=n=s|p=1|33=n=s|p=1|34=n=s|p=1|35=n=s|p=1|36=n=s|p=1|37=n=s|p=1|38=n=s|p=1|39=n=s|p=1|40=n=s|p=1|41=n=s|p=1|42=n=s|p=1|43=n=s|p=1|44=n=s|p=1|45=n=s|p=1	2=6|3=6|4=6|5=6|6=6|7=6|8=6|9=6|10=6|11=6|12=6|13=6|14=6|15=6|16=6|17=6|18=6|19=6|20=6|21=6|22=6|23=6|24=6|25=6|26=6|27=6|28=6|29=6|30=6|31=6|32=6|33=6|34=6|35=6|36=6|37=6|38=6|39=6|40=6|41=6|42=6|43=6|44=6|45=6	2=suj|3=suj|4=suj|5=suj|6=suj|7=suj|8=suj|9=suj|10=suj|11=suj|12=suj|13=suj|14=suj|15=suj|16=suj|17=suj|18=suj|19=suj|20=suj|21=suj|22=suj|23=suj|24=suj|25=suj|26=suj|27=suj|28=suj|29=suj|30=suj|31=suj|32=suj|33=suj|34=suj|35=suj|36=suj|37=suj|38=suj|39=suj|40=suj|41=suj|42=suj|43=suj|44=suj|45=suj	2=1|3=1|4=1|5=1|6=1|7=1|8=1|9=1|10=1|11=1|12=1|13=1|14=1|15=1|16=1|17=1|18=1|19=1|20=1|21=1|22=1|23=1|24=1|25=1|26=1|27=1|28=1|29=1|30=1|31=1|32=1|33=1|34=1|35=1|36=1|37=1|38=1|39=1|40=1|41=1|42=1|43=1|44=1|45=1
